,Matlab Date,Time Collected PT (hhmm),Temp (deg C),Chl Volume Filtered (mL),Chl1 (mg/m3),Chl2 (mg/m3),Avg Chloro (mg/m3),Phaeo1 (mg/m3),Phaeo2 (mg/m3),Avg Phaeo (mg/m3),Nitrate (uM),Phosphate (uM),Silicate (uM) ,Nitrite (uM),Ammonium (uM),'CellCountDetection_Limit','Total_Diatoms','Akashiwo_sanguinea',Total_Tripos',Total_Cochlodinium_spp','Lingulodinium_polyedra',Total_Prorocentrum_spp','Total_Dinoflagellates','Total_Phytoplankton',DATE,SURF_SAL_PSU,BOT_SAL_PSU,SURF_TEMP_C,BOT_TEMP_C,WSPD
1436,738972.496527778,1155,14.8,100.0,8.09,8.22,8.15,0.1,0.23,0.17,0.37,0.75,2.7,0.0,0.39,626.0,285991.0,0.0,31291.0,0.0,2503.0,275352.0,409274.0,695265.0,2023-03-27,33.12,33.14,14.7,14.5,4.884722222222222
1437,738975.501388889,1203,14.3,100.0,3.86,3.81,3.83,1.14,1.19,1.16,2.78,1.07,6.0,0.1,0.62,,,,,,,,,,2023-03-30,32.98,32.97,14.8,14.7,4.691666666666666
1438,738979.484722222,1138,15.0,100.0,3.1,2.89,2.99,1.0,0.95,0.98,1.06,0.95,5.0,0.0,1.07,626.0,21903.0,0.0,21903.0,1878.0,626.0,38174.0,113896.0,135799.0,2023-04-03,,,,,9.834027777777775
1439,738986.50625,1210,13.9,100.0,53.42,51.35,52.39,2.36,2.07,2.22,0.0,1.17,16.6,0.0,0.6,10592.0,794394.0,0.0,1323990.0,180063.0,21184.0,5031162.0,8007492.0,8801886.0,2023-04-10,33.55,33.63,14.2,12.8,3.018055555555556
1440,738989.504861111,1207,12.8,100.0,23.14,23.68,23.41,2.74,3.01,2.88,2.18,1.17,11.1,0.11,0.47,,,,,,,,,,2023-04-13,33.72,,12.6,,2.6729166666666666
1441,738993.451388889,1050,14.4,100.0,127.19,129.6,128.39,7.7,7.24,7.47,0.0,0.64,1.0,0.0,0.64,10592.0,1302806.0,0.0,1885362.0,0.0,0.0,1927730.0,4363871.0,5666677.0,2023-04-17,33.66,33.64,14.4,14.3,2.0659722222222223
1442,738996.500694444,1202,15.5,100.0,28.15,30.86,29.5,3.76,4.03,3.9,0.32,0.76,3.7,0.0,0.33,,,,,,,,,,2023-04-20,33.43,33.47,16.6,15.7,2.615972222222222
1443,739000.501388889,1203,16.0,100.0,6.1,6.48,6.29,0.45,0.34,0.39,0.0,0.71,1.9,0.0,0.34,2282.0,41074.0,0.0,22819.0,0.0,0.0,207651.0,294362.0,335436.0,2023-04-24,33.58,33.58,15.9,15.9,2.451388888888889
1444,739003.589583333,1410,16.4,100.0,10.84,10.88,10.86,1.17,1.21,1.19,0.0,0.85,3.4,0.0,0.72,,,,,,,,,,2023-04-27,33.61,33.62,16.0,15.3,2.888888888888889
1445,739007.504861111,1207,15.6,100.0,9.52,9.4,9.46,1.06,1.05,1.05,0.0,1.04,4.7,0.0,1.0,626.0,33793.0,0.0,17523.0,1252.0,0.0,264715.0,337307.0,371100.0,2023-05-01,33.62,33.62,15.9,15.8,3.5340277777777778
1446,739010.504166667,1206,16.0,100.0,17.77,18.56,18.17,0.0,0.83,0.25,0.0,0.76,3.8,0.0,0.38,,,,,,,,,,2023-05-04,33.67,33.63,16.0,15.9,5.238194444444444
1447,739014.497222222,1156,18.1,100.0,2.39,2.55,2.47,0.0,0.32,0.12,0.4,1.26,3.4,0.0,1.7,626.0,33793.0,0.0,1252.0,0.0,0.0,114522.0,145812.0,179605.0,2023-05-08,33.54,33.53,18.2,17.6,3.2534722222222223
1448,739017.524305556,1236,18.1,100.0,2.87,2.76,2.81,0.57,0.52,0.54,0.72,1.06,5.9,0.0,1.63,,,,,,,,,,2023-05-11,33.51,33.49,18.0,18.0,2.683333333333333
1449,739021.513194445,1220,17.3,100.0,5.13,4.84,4.99,0.43,0.37,0.4,0.33,0.93,5.1,0.0,0.33,626.0,26909.0,0.0,11890.0,3755.0,0.0,182734.0,290998.0,317907.0,2023-05-15,33.52,33.51,17.9,17.7,2.5993055555555555
1450,739024.49375,1152,17.1,100.0,6.42,6.45,6.44,0.8,0.8,0.8,0.82,0.96,6.5,0.0,1.61,,,,,,,,,,2023-05-18,33.52,33.51,17.4,17.3,3.067361111111111
1451,739028.495138889,1154,17.4,100.0,11.13,11.25,11.19,1.39,1.49,1.44,0.24,0.94,5.8,0.0,0.36,626.0,33793.0,0.0,34420.0,51942.0,1252.0,359836.0,579492.0,613285.0,2023-05-22,33.56,33.56,17.4,17.4,1.879861111111111
1452,739031.440972222,1036,17.2,100.0,0.44,0.47,0.45,0.38,0.34,0.36,0.51,1.06,2.0,0.0,2.29,,,,,,,,,,2023-05-25,33.5,33.5,17.6,17.6,3.857638888888889
1453,739036.50625,1210,17.9,100.0,1.2,1.21,1.21,0.53,0.5,0.51,0.31,0.92,1.9,0.0,3.02,626.0,21277.0,0.0,3129.0,1252.0,0.0,11891.0,41303.0,62580.0,2023-05-30,33.52,33.52,17.9,17.9,3.991666666666666
1454,739038.515972222,1223,18.1,100.0,3.37,3.29,3.33,0.83,0.84,0.84,0.0,0.77,2.0,0.0,0.61,,,,,,,,,,2023-06-01,33.54,33.54,18.3,18.1,3.3125
1455,739042.538194445,1255,17.1,100.0,2.18,2.11,2.14,0.88,0.93,0.91,0.58,0.99,2.9,0.0,1.84,626.0,48813.0,0.0,2504.0,0.0,0.0,13767.0,63206.0,112019.0,2023-06-05,33.49,33.43,17.3,13.8,3.043055555555556
1456,739045.509722222,1214,17.3,100.0,1.48,1.52,1.5,0.42,0.45,0.43,0.77,0.83,2.5,0.0,0.75,,,,,,,,,,2023-06-08,33.49,33.49,17.4,16.5,3.9583333333333335
1457,739049.522222222,1232,16.8,100.0,1.9,1.92,1.91,0.54,0.56,0.55,0.72,0.96,3.8,0.0,0.24,626.0,59451.0,0.0,0.0,0.0,0.0,10639.0,36922.0,96373.0,2023-06-12,33.46,33.46,17.2,17.3,3.334722222222222
1458,739052.498611111,1158,17.2,100.0,2.55,2.42,2.48,0.5,0.61,0.56,0.45,0.97,4.4,0.0,0.49,,,,,,,,,,2023-06-15,33.46,33.46,18.0,13.5,2.040972222222222
1459,739057.469444444,1116,18.0,100.0,2.65,2.6,2.62,0.76,0.73,0.74,0.33,0.82,2.0,0.0,1.46,626.0,403016.0,1252.0,1877.0,1252.0,626.0,23780.0,123909.0,526925.0,2023-06-20,33.45,33.44,18.1,17.2,2.4722222222222223
1460,739059.498611111,1158,17.4,100.0,2.96,3.07,3.02,0.86,0.98,0.92,0.58,1.04,4.0,0.0,0.48,,,,,,,,,,2023-06-22,33.49,33.45,18.4,18.3,4.321527777777778
1461,739063.501388889,1203,19.1,100.0,3.63,3.65,3.64,1.05,1.02,1.04,0.0,0.78,2.1,0.0,0.51,626.0,162083.0,1877.0,1252.0,0.0,2503.0,40677.0,207140.0,369223.0,2023-06-26,33.47,33.45,19.4,14.6,3.7222222222222223
1462,739066.500694444,1202,19.0,100.0,1.38,1.35,1.37,0.39,0.4,0.39,0.42,0.95,2.3,0.0,1.75,,,,,,,,,,2023-06-29,33.48,33.42,19.3,15.6,3.158333333333333
1463,739070.505555556,1209,19.2,100.0,5.54,5.63,5.58,1.56,1.45,1.5,0.21,0.78,0.0,0.0,2.63,1480.0,1450748.0,0.0,2960.0,2961.0,5921.0,13323.0,146555.0,1597303.0,2023-07-03,33.47,33.44,18.3,15.3,3.0
1464,739073.502083333,1204,17.6,100.0,2.26,2.18,2.22,0.78,0.83,0.81,0.59,1.16,2.5,0.0,1.11,,,,,,,,,,2023-07-06,33.48,33.45,18.5,18.2,3.0416666666666665
1465,739077.510416667,1215,19.6,100.0,1.74,1.73,1.74,0.54,0.47,0.5,0.27,0.82,1.3,0.0,1.92,626.0,23155.0,0.0,2503.0,0.0,626.0,13142.0,42555.0,65710.0,2023-07-10,33.46,33.46,20.0,19.9,3.6840277777777777
1466,739080.5,1201,21.3,100.0,2.4,2.38,2.39,0.76,0.81,0.78,0.34,0.8,1.4,0.0,0.61,,,,,,,,,,2023-07-13,33.49,33.46,21.1,20.1,3.4993055555555554
1467,739084.509722222,1214,22.4,100.0,1.91,1.84,1.87,0.29,0.33,0.31,0.38,0.78,1.3,0.0,2.94,626.0,11264.0,0.0,1252.0,0.0,12516.0,39425.0,146438.0,157702.0,2023-07-17,33.49,33.48,22.3,21.6,1.9152777777777776
1468,739087.495138889,1154,19.0,100.0,1.76,1.74,1.75,0.32,0.34,0.33,0.53,0.96,1.8,0.0,0.81,,,,,,,,,,2023-07-20,33.44,33.38,20.8,16.4,2.7625
1469,739091.505555556,1209,20.8,100.0,3.57,3.51,3.54,1.07,1.02,1.05,0.0,0.87,1.7,0.0,0.52,626.0,46935.0,0.0,0.0,0.0,626.0,41303.0,94496.0,141431.0,2023-07-24,33.48,33.47,21.1,20.8,2.699305555555556
1470,739094.530555556,1245,21.9,100.0,2.53,2.43,2.48,0.73,0.77,0.75,0.0,0.85,1.4,0.0,0.59,,,,,,,,,,2023-07-27,33.43,33.38,20.9,17.3,2.7354166666666666
1471,739098.506944445,1211,21.9,100.0,0.93,0.94,0.94,0.32,0.3,0.31,0.23,0.77,1.1,0.0,0.4,626.0,47561.0,0.0,0.0,0.0,626.0,2504.0,31290.0,78851.0,2023-07-31,33.49,33.47,22.1,21.9,2.695138888888889
1472,739101.492361111,1149,22.6,100.0,1.21,1.18,1.19,0.38,0.39,0.38,0.0,0.31,1.6,0.0,0.64,,,,,,,,,,2023-08-03,33.5,33.48,22.7,22.5,4.036805555555556
1473,739105.503472222,1205,23.2,100.0,1.68,1.65,1.66,0.33,0.34,0.34,0.0,0.1,1.4,0.0,0.29,626.0,232172.0,0.0,0.0,0.0,0.0,1877.0,45058.0,277230.0,2023-08-07,33.55,33.38,23.4,18.3,2.16875
1474,739108.502083333,1204,22.4,100.0,1.12,1.13,1.13,0.27,0.34,0.31,0.22,0.0,1.4,0.0,0.69,,,,,,,,,,2023-08-10,33.52,33.5,22.5,22.4,2.6333333333333333
1475,739112.501388889,1203,21.1,100.0,1.31,1.37,1.34,0.43,0.41,0.42,0.0,0.11,1.6,0.0,0.65,626.0,69464.0,0.0,626.0,0.0,4381.0,3755.0,63206.0,132670.0,2023-08-14,33.48,33.42,21.4,20.2,2.8069444444444445
1476,739115.493055556,1151,19.7,100.0,4.63,4.26,4.44,0.29,0.57,0.43,0.0,0.13,2.0,0.0,0.55,,,,,,,,,,2023-08-17,33.42,33.29,20.6,16.0,3.939583333333333
1477,739119.509722222,1214,17.2,100.0,1.0,0.98,0.99,0.2,0.22,0.21,0.0,0.17,1.6,0.0,0.22,626.0,33167.0,0.0,3755.0,0.0,1877.0,626.0,38800.0,71967.0,2023-08-21,33.13,33.12,17.2,16.5,4.275
1478,739122.501388889,1203,17.3,100.0,22.42,23.51,22.97,0.96,0.0,0.0,0.34,0.28,3.9,0.0,0.25,,,,,,,,,,2023-08-24,33.12,33.11,17.6,17.0,3.5756944444444443
1479,739126.497222222,1156,19.5,100.0,1.4,1.44,1.42,0.29,0.28,0.29,0.0,0.14,2.6,0.0,0.36,626.0,128289.0,0.0,2503.0,0.0,6884.0,10013.0,64458.0,192747.0,2023-08-28,33.14,33.15,19.6,18.0,2.8180555555555555
1480,739129.529861111,1244,21.8,100.0,1.82,1.84,1.83,0.31,0.28,0.3,0.0,0.0,2.4,0.0,0.51,,,,,,,,,,2023-08-31,33.16,33.2,21.1,21.1,1.8638888888888887
1481,739134.514583333,1221,20.4,100.0,4.89,5.05,4.97,1.05,1.08,1.07,0.0,0.0,2.8,0.0,0.42,626.0,71341.0,0.0,14394.0,0.0,38800.0,20652.0,177102.0,248443.0,2023-09-05,33.21,33.2,20.6,18.6,2.723611111111111
1482,739136.5,1201,20.8,100.0,6.39,6.22,6.31,0.8,0.8,0.8,0.42,0.1,2.3,0.0,0.6,,,,,,,,,,2023-09-07,33.22,33.22,22.0,20.2,3.5131944444444443
1483,739140.503472222,1205,20.1,100.0,13.52,13.9,13.71,1.05,1.14,1.1,0.31,0.0,2.1,0.0,0.67,626.0,86361.0,0.0,30664.0,2503.0,165837.0,12516.0,382365.0,468726.0,2023-09-11,33.2,33.2,21.4,19.6,2.821527777777778
1484,739143.504166667,1206,21.8,100.0,4.53,4.2,4.37,0.77,0.73,0.75,0.0,0.0,1.0,0.0,0.26,,,,,,,,,,2023-09-14,33.27,33.22,22.4,19.0,3.1729166666666666
1485,739147.510416667,1215,21.6,100.0,8.16,9.46,8.81,1.49,1.75,1.62,0.23,0.0,0.0,0.0,0.51,626.0,337307.0,0.0,22529.0,3129.0,0.0,50064.0,381113.0,718420.0,2023-09-18,33.28,33.26,22.2,20.1,2.5993055555555555
1486,739150.503472222,1205,21.0,100.0,4.86,5.09,4.98,0.95,1.02,0.99,0.46,0.0,0.0,0.0,0.46,,,,,,,,,,2023-09-21,33.3,33.29,21.1,21.1,3.3229166666666665
1487,739154.5,1201,18.2,100.0,1.51,1.53,1.52,0.4,0.42,0.41,0.44,0.26,2.3,0.0,0.96,626.0,75722.0,0.0,1252.0,0.0,3129.0,25658.0,60703.0,136425.0,2023-09-25,33.2,33.17,18.1,15.4,4.053472222222222
1488,739157.5125,1219,18.7,100.0,5.41,4.79,5.1,0.58,0.68,0.63,0.35,0.17,2.4,0.0,0.51,,,,,,,,,,2023-09-28,33.25,33.23,19.0,18.6,3.314583333333333
1489,739161.5,1200,19.9,100.0,2.64,2.71,2.67,0.62,0.52,0.57,0.0,0.0,1.1,0.0,0.36,626.0,73219.0,0.0,9387.0,0.0,9387.0,26910.0,133296.0,206515.0,2023-10-02,33.36,33.28,20.1,18.8,2.7020833333333334
1490,739164.513194445,1220,20.6,100.0,1.74,1.65,1.7,0.46,0.38,0.42,0.28,0.0,1.8,0.0,0.63,,,,,,,,,,2023-10-05,33.31,33.32,21.1,20.1,2.9743055555555555
1491,739168.5,1201,20.0,100.0,1.62,1.57,1.6,0.54,0.51,0.53,0.25,0.0,1.8,0.0,0.55,626.0,21277.0,0.0,1252.0,0.0,0.0,15645.0,72593.0,93870.0,2023-10-09,33.31,33.2,20.5,16.9,4.422222222222222
1492,739171.510416667,1215,18.8,100.0,1.56,1.62,1.59,0.6,0.54,0.57,0.24,0.3,2.7,0.0,1.2,,,,,,,,,,2023-10-12,33.23,33.21,18.8,18.6,4.574305555555556
1493,739175.505555556,1208,18.5,100.0,2.67,2.69,2.68,0.63,0.69,0.66,0.2,0.18,2.3,0.0,0.65,626.0,66335.0,0.0,10638.0,0.0,16897.0,5006.0,107012.0,173347.0,2023-10-16,33.19,33.19,18.8,18.1,3.341666666666667
1494,739178.5,1200,18.9,100.0,2.92,3.01,2.97,0.71,0.66,0.68,0.53,0.15,2.8,0.0,0.56,,,,,,,,,,2023-10-19,33.26,33.23,19.2,19.0,2.283333333333333
1495,739182.507638889,1212,19.8,100.0,1.39,1.37,1.38,0.68,0.73,0.71,0.21,0.16,1.9,0.0,0.86,626.0,43806.0,0.0,626.0,0.0,626.0,1252.0,34419.0,78225.0,2023-10-23,33.29,33.29,19.9,19.9,7.712499999999999
1496,739185.498611111,1158,19.4,100.0,1.04,1.0,1.02,0.4,0.32,0.36,0.0,0.0,1.9,0.0,0.57,,,,,,,,,,2023-10-26,33.27,,19.7,,3.459027777777778
1497,739189.504861111,1207,17.7,100.0,1.01,0.98,0.99,0.29,0.29,0.29,0.23,0.14,1.8,0.0,0.67,626.0,93870.0,0.0,0.0,626.0,0.0,5007.0,31916.0,125786.0,2023-10-30,33.26,33.26,18.3,17.9,4.862500000000001
1498,739192.505555556,1208,18.1,100.0,1.29,1.29,1.29,0.31,0.38,0.35,0.22,0.17,2.6,0.0,0.76,,,,,,,,,,2023-11-02,33.24,33.19,18.2,16.4,3.234027777777777
1499,739196.498611111,1158,16.2,100.0,1.03,1.03,1.03,0.54,0.47,0.51,0.51,0.33,3.0,0.0,,626.0,21903.0,0.0,0.0,0.0,3755.0,1252.0,23780.0,45683.0,2023-11-06,33.18,33.17,16.7,16.3,2.476388888888889
1500,739199.501388889,1203,16.2,100.0,2.35,2.57,2.46,1.3,1.12,1.21,0.0,0.35,4.1,0.0,0.41,,,,,,,,,,2023-11-09,33.22,33.19,17.1,16.8,6.252777777777777
1501,739203.515277778,1222,16.5,100.0,2.8,2.97,2.89,0.51,0.55,0.53,0.29,0.27,3.3,0.0,0.99,626.0,11264.0,0.0,6884.0,0.0,22529.0,3755.0,60077.0,71341.0,2023-11-13,33.21,33.2,16.9,16.7,2.6875
1502,739206.505555556,1209,17.6,100.0,0.75,0.78,0.76,0.28,0.26,0.27,0.0,0.28,2.5,0.0,0.93,,,,,,,,,,2023-11-16,33.22,33.22,17.6,17.6,6.842361111111111
1503,739210.5,1200,17.4,100.0,1.27,1.27,1.27,0.32,0.35,0.34,0.2,0.27,2.9,0.0,1.09,626.0,26909.0,0.0,2503.0,0.0,3129.0,5632.0,38800.0,65709.0,2023-11-20,33.23,33.22,17.6,17.6,3.7604166666666665
1504,739217.518055556,1227,16.9,100.0,3.31,3.18,3.25,0.56,0.65,0.61,0.13,0.26,2.4,0.11,1.73,626.0,26909.0,626.0,1878.0,0.0,21277.0,6258.0,65083.0,91992.0,2023-11-27,33.25,33.24,17.1,17.4,3.9145833333333337
1505,739220.507638889,1212,16.8,100.0,1.43,1.45,1.44,0.5,0.51,0.51,0.0,0.36,2.7,0.0,1.21,,,,,,,,,,2023-11-30,33.23,33.24,17.1,16.9,2.927777777777778
1506,739224.516666667,1224,16.7,100.0,2.91,3.17,3.04,0.83,0.79,0.81,0.0,0.24,2.9,0.0,0.41,626.0,23780.0,0.0,626.0,0.0,27535.0,5006.0,83232.0,107012.0,2023-12-04,33.25,33.25,17.1,16.9,2.026388888888889
1507,739227.505555556,1208,16.7,100.0,3.32,3.63,3.47,0.85,0.71,0.78,0.0,0.26,3.2,0.0,0.61,,,,,,,,,,2023-12-07,33.25,33.24,17.0,17.0,4.050694444444444
1508,739231.514583333,1221,16.7,100.0,1.83,1.85,1.84,0.49,0.48,0.48,0.3,0.22,2.4,0.11,1.26,626.0,6884.0,626.0,1252.0,0.0,11264.0,5006.0,36297.0,43181.0,2023-12-11,33.29,33.28,16.7,16.5,2.6958333333333333
1509,739234.502083333,1204,17.1,100.0,1.22,1.21,1.21,0.37,0.39,0.38,0.0,0.2,2.5,0.0,0.53,,,,,,,,,,2023-12-14,33.28,33.28,16.7,16.4,3.29375
1510,739238.497222222,1156,16.6,100.0,1.8,1.75,1.78,0.43,0.45,0.44,0.0,0.24,2.6,0.0,0.79,626.0,6258.0,0.0,1252.0,0.0,12516.0,2503.0,33167.0,39425.0,2023-12-18,33.28,33.27,16.7,16.6,1.7944444444444445
1511,739242.468055556,1114,17.0,100.0,1.1,1.14,1.12,0.31,0.27,0.29,0.0,0.23,1.8,0.0,0.89,,,,,,,,,,2023-12-22,33.23,33.21,17.4,17.3,5.456944444444444
1512,739247.505555556,1208,17.1,100.0,2.19,2.27,2.23,0.32,0.41,0.36,0.0,0.24,1.7,0.0,0.95,626.0,21903.0,1252.0,626.0,0.0,28161.0,6258.0,61954.0,83857.0,2023-12-27,33.24,33.24,17.1,17.0,2.990972222222222
1513,739249.509027778,1213,16.8,100.0,3.54,3.39,3.47,0.71,0.68,0.7,0.34,0.29,2.7,0.0,1.63,,,,,,,,,,2023-12-29,33.27,,16.9,,2.540972222222222
1514,739254.534027778,1249,16.4,100.0,2.99,3.1,3.04,0.62,0.7,0.66,0.24,0.23,2.4,0.0,1.99,626.0,28787.0,0.0,1252.0,0.0,16897.0,0.0,55071.0,83858.0,2024-01-03,33.21,,16.5,,7.249305555555556
1515,739256.509027778,1213,16.1,100.0,3.86,4.0,3.93,0.6,0.69,0.65,0.0,0.26,3.4,0.0,0.51,,,,,,,,,,2024-01-05,33.23,33.23,16.1,16.1,3.9166666666666665
1516,739259.564583333,1334,15.6,100.0,1.71,1.62,1.67,0.4,0.47,0.43,1.28,0.28,3.5,0.17,1.84,626.0,10013.0,0.0,0.0,626.0,8761.0,1252.0,34419.0,44432.0,2024-01-08,33.25,33.24,15.4,15.5,5.977083333333334
1517,739263.534722222,1250,14.7,100.0,2.4,2.26,2.33,0.92,0.84,0.88,1.66,0.4,4.6,0.19,0.97,,,,,,,,,,2024-01-12,33.21,33.21,14.9,15.0,3.5625
1518,739266.506944445,1211,14.8,100.0,6.25,7.82,7.04,0.73,0.76,0.75,0.59,0.28,3.9,0.13,1.12,626.0,142057.0,0.0,8135.0,0.0,34419.0,16271.0,204011.0,346068.0,2024-01-15,33.28,33.24,15.2,15.3,1.9263888888888887
1519,739269.531944444,1246,15.2,100.0,3.47,3.41,3.44,0.71,0.75,0.73,0.84,0.29,2.9,0.0,1.08,,,,,,,,,,2024-01-18,33.28,33.27,15.3,14.8,2.4145833333333333
1520,739273.580555556,1356,15.1,100.0,3.8,3.81,3.81,0.72,0.72,0.72,0.0,0.18,1.7,0.0,0.76,626.0,313527.0,0.0,626.0,0.0,8761.0,1877.0,60077.0,373604.0,2024-01-22,,,,,5.627083333333333
1521,739276.515972222,1223,15.7,100.0,3.46,3.4,3.43,0.76,0.78,0.77,0.4,0.24,2.7,0.0,0.95,,,,,,,,,,2024-01-25,32.86,32.85,15.9,16.0,2.507638888888889
1522,739280.492361111,1149,15.4,100.0,1.41,1.36,1.38,0.49,0.52,0.5,0.47,0.27,2.4,0.0,1.67,626.0,63206.0,0.0,1252.0,0.0,1877.0,2503.0,40051.0,103257.0,2024-01-29,33.06,33.05,16.2,16.1,1.0951388888888889
1523,739287.542361111,1302,15.2,100.0,1.41,1.34,1.37,0.64,0.65,0.64,0.78,0.29,2.4,0.0,1.73,626.0,35045.0,0.0,3129.0,0.0,2503.0,0.0,30038.0,65083.0,2024-02-05,33.1,,15.2,,6.459722222222222
1524,739291.580555556,1356,15.1,100.0,3.78,3.64,3.71,0.78,0.81,0.79,1.69,0.5,9.3,0.0,0.53,,,,,,,,,,2024-02-09,32.12,,15.1,,5.225694444444445
1525,739294.513194445,1220,15.2,100.0,2.17,2.04,2.1,0.5,0.48,0.49,0.32,0.28,3.3,0.1,2.27,626.0,10013.0,0.0,3755.0,0.0,5632.0,4381.0,36297.0,46310.0,2024-02-12,32.98,32.97,15.2,15.1,3.411111111111111
1526,739297.493055556,1150,15.9,100.0,4.96,4.84,4.9,0.46,0.63,0.55,0.0,0.16,4.7,0.0,0.34,,,,,,,,,,2024-02-15,32.84,33.0,15.8,15.4,3.795833333333333
1527,739302.590277778,1411,15.5,100.0,2.34,2.15,2.24,0.76,0.74,0.75,0.25,0.31,3.4,0.0,0.97,626.0,14393.0,0.0,5006.0,0.0,8135.0,2504.0,63832.0,78225.0,2024-02-20,32.9,,15.5,,4.488888888888889
1528,739304.477083333,1128,15.9,100.0,2.53,2.53,2.53,0.58,0.55,0.57,0.0,0.29,3.6,0.0,0.68,,,,,,,,,,2024-02-22,32.87,32.87,16.1,16.1,3.167361111111111
1529,739308.509027778,1213,15.6,100.0,11.4,11.29,11.34,0.7,0.94,0.82,0.0,0.22,3.6,0.0,0.81,626.0,25032.0,0.0,35045.0,0.0,86986.0,13767.0,193373.0,218405.0,2024-02-26,32.93,32.95,15.6,15.3,2.3
1530,739311.498611111,1158,15.8,100.0,1.74,1.77,1.75,0.36,0.39,0.38,0.52,0.23,2.8,0.0,0.72,,,,,,,,,,2024-02-29,32.9,,16.1,16.0,3.3256944444444443
1531,739315.515972222,1223,16.3,100.0,2.46,2.44,2.45,0.67,0.71,0.69,0.0,0.22,4.3,0.0,0.5,626.0,21903.0,0.0,12516.0,0.0,12516.0,8135.0,42555.0,64458.0,2024-03-04,32.87,32.86,16.4,16.3,8.62638888888889
1532,739318.485416667,1139,16.4,100.0,1.75,1.87,1.81,0.31,0.37,0.34,0.0,0.19,2.7,0.0,1.98,,,,,,,,,,2024-03-07,32.86,32.84,16.6,16.6,5.659722222222222
1533,739322.510416667,1215,15.9,100.0,2.72,2.77,2.75,0.43,0.49,0.46,0.0,0.22,4.3,0.0,2.36,626.0,25032.0,0.0,5006.0,0.0,13142.0,10639.0,54445.0,79477.0,2024-03-11,33.02,32.96,15.7,16.1,3.5166666666666666
1534,739325.501388889,1203,16.0,100.0,6.24,6.01,6.12,0.37,0.71,0.54,0.0,0.1,2.3,0.0,0.56,,,,,,,,,,2024-03-14,32.97,32.96,16.1,16.1,6.409027777777777
1535,739329.5,1200,16.6,100.0,3.35,3.42,3.39,0.41,0.48,0.45,0.0,0.0,2.1,0.0,3.11,626.0,292875.0,0.0,21903.0,0.0,9387.0,35046.0,130793.0,423668.0,2024-03-18,33.06,33.08,16.8,16.1,2.842361111111112
1536,739332.497222222,1156,17.1,100.0,1.69,1.58,1.64,0.4,0.35,0.37,0.0,0.25,1.4,0.0,0.93,,,,,,,,,,2024-03-21,33.09,33.09,17.5,17.5,2.517361111111111
1537,739336.523611111,1235,15.3,100.0,2.94,2.88,2.91,1.39,1.39,1.39,2.58,0.39,3.9,0.0,2.65,626.0,40051.0,0.0,5632.0,0.0,7510.0,14393.0,78225.0,118276.0,2024-03-25,33.16,33.15,15.8,15.7,9.303472222222222
1538,739339.5,1200,15.2,100.0,3.72,3.97,3.84,1.06,0.86,0.96,2.47,0.43,5.5,0.0,0.53,,,,,,,,,,2024-03-28,33.22,33.22,15.3,15.1,3.038888888888889
1539,739343.51875,1228,14.8,100.0,3.76,3.6,3.68,0.91,0.94,0.92,1.4,0.36,3.6,0.0,1.65,626.0,324165.0,0.0,3129.0,2503.0,1877.0,7509.0,69464.0,393629.0,2024-04-01,33.06,33.06,15.2,15.2,2.6590277777777778
1540,739346.511111111,1216,16.9,100.0,2.76,2.91,2.83,0.79,0.79,0.79,0.0,0.25,1.8,0.0,0.6,,,,,,,,,,2024-04-04,33.15,33.14,17.2,17.1,5.0881944444444445
1541,739350.536805556,1254,15.6,100.0,2.18,2.09,2.13,0.5,0.49,0.5,0.28,0.25,2.8,0.0,1.85,626.0,78851.0,0.0,626.0,1877.0,7510.0,22529.0,102006.0,180857.0,2024-04-08,33.24,33.28,15.0,14.5,5.292361111111111
1542,739353.503472222,1205,16.5,100.0,4.73,4.76,4.75,0.84,0.86,0.85,0.0,0.24,3.8,0.0,0.72,,,,,,,,,,2024-04-11,33.18,33.2,16.4,15.5,2.802777777777778
1543,739357.498611111,1159,15.7,100.0,1.4,1.37,1.39,0.71,0.68,0.7,0.81,0.29,4.2,0.0,2.5,626.0,25658.0,0.0,0.0,626.0,1252.0,3755.0,73845.0,99503.0,2024-04-15,33.26,33.29,15.9,15.5,2.957638888888889
1544,739360.486111111,1140,16.6,100.0,5.04,5.48,5.26,0.76,0.85,0.8,0.0,0.2,7.3,0.0,0.59,,,,,,,,,,2024-04-18,33.29,33.28,17.1,17.0,1.836805555555556
1545,739364.497222222,1156,16.2,100.0,4.1,4.1,4.1,1.3,1.34,1.32,1.0,0.28,6.3,0.0,2.58,626.0,26284.0,6884.0,0.0,18148.0,5006.0,53818.0,219656.0,245940.0,2024-04-22,33.33,33.33,16.9,16.8,2.790277777777778
1546,739367.471527778,1120,16.8,100.0,4.4,4.49,4.45,0.82,0.85,0.83,0.0,0.16,6.8,0.0,0.5,,,,,,,,,,2024-04-25,33.33,33.35,17.3,16.6,6.737500000000001
1547,739371.528472222,1241,17.5,100.0,3.97,4.1,4.03,0.89,0.79,0.84,0.99,0.22,8.1,0.0,2.14,626.0,71341.0,11264.0,0.0,9387.0,10013.0,64458.0,149567.0,220908.0,2024-04-29,33.37,33.37,17.9,17.6,1.9652777777777777
