"serial_day","chlA_.1wk","chlA","nitrate","phosphate","silicate","nitrite","nitrate_phosphate_ratio","N_star","Si_star","AvgTemp_1wk","AvgDens_1wk","SST","WIND_SPD","U_WIND","PRCP_2wkavg","AWND_2wkavg","chlA_1wk","nitrate_1wk","phosphate_1wk","silicate_1wk","nitrite_1wk","nitrate_phosphate_ratio_1wk","N_star_1wk","Si_star_1wk","AvgTemp_1wk_1wk","AvgDens_1wk_1wk","SST_1wk","WIND_SPD_1wk","U_WIND_1wk","PRCP_2wkavg_1wk","AWND_2wkavg_1wk","chlA_2wk","nitrate_2wk","phosphate_2wk","silicate_2wk","nitrite_2wk","nitrate_phosphate_ratio_2wk","N_star_2wk","Si_star_2wk","AvgTemp_1wk_2wk","AvgDens_1wk_2wk","SST_2wk","WIND_SPD_2wk","U_WIND_2wk","PRCP_2wkavg_2wk","AWND_2wkavg_2wk"
733137,2.165,1.305,4.17,0.65,7.88,0.279,6.4153846,-6.23,7.23,15.62,1024.87,14.55528,3.7697593,0.21009203,0,30.071429,3.085,1.63,0.39,4.2,0.148,4.1794872,-4.61,3.81,15.708333,1024.8459,14.540262,4.0899272,0.67199857,1.6428571,33,2.425,0.38,0.25,1.73,0.034,1.52,-3.62,1.48,15.411905,1024.9063,14.719286,2.7257062,0.31227892,1.6428571,26
733144,14.96,2.165,0.8,0.34,6.56,0.061,2.3529412,-4.64,6.22,15.776786,1024.8506,15.002108,3.3574675,0.30250457,0,29.928571,1.305,4.17,0.65,7.88,0.279,6.4153846,-6.23,7.23,15.62,1024.87,14.55528,3.7697593,0.21009203,0,30.071429,3.085,1.63,0.39,4.2,0.148,4.1794872,-4.61,3.81,15.708333,1024.8459,14.540262,4.0899272,0.67199857,1.6428571,33
733151,7.675,14.96,2.62,0.5,11.93,0.157,5.24,-5.38,11.43,15.654762,1024.8925,14.947747,5.5114789,1.6774216,0,33.142857,2.165,0.8,0.34,6.56,0.061,2.3529412,-4.64,6.22,15.776786,1024.8506,15.002108,3.3574675,0.30250457,0,29.928571,1.305,4.17,0.65,7.88,0.279,6.4153846,-6.23,7.23,15.62,1024.87,14.55528,3.7697593,0.21009203,0,30.071429
733158,2.9,7.675,0.33,0.19,7.44,0.029,1.7368421,-2.71,7.25,15.628571,1024.8785,14.496209,5.5249353,1.4749089,8.4285714,30.357143,14.96,2.62,0.5,11.93,0.157,5.24,-5.38,11.43,15.654762,1024.8925,14.947747,5.5114789,1.6774216,0,33.142857,2.165,0.8,0.34,6.56,0.061,2.3529412,-4.64,6.22,15.776786,1024.8506,15.002108,3.3574675,0.30250457,0,29.928571
733165,6.19,2.9,0.19,0.19,1.57,0.027,1,-2.85,1.38,16.691667,1024.6449,14.800246,4.1089545,0.25193207,8.4285714,29.5,7.675,0.33,0.19,7.44,0.029,1.7368421,-2.71,7.25,15.628571,1024.8785,14.496209,5.5249353,1.4749089,8.4285714,30.357143,14.96,2.62,0.5,11.93,0.157,5.24,-5.38,11.43,15.654762,1024.8925,14.947747,5.5114789,1.6774216,0,33.142857
733172,16.895,6.19,2.66,0.54,8.86,0.093,4.9259259,-5.98,8.32,16.87381,1024.6552,15.230797,4.4339156,1.0960063,0,30.714286,2.9,0.19,0.19,1.57,0.027,1,-2.85,1.38,16.691667,1024.6449,14.800246,4.1089545,0.25193207,8.4285714,29.5,7.675,0.33,0.19,7.44,0.029,1.7368421,-2.71,7.25,15.628571,1024.8785,14.496209,5.5249353,1.4749089,8.4285714,30.357143
733179,3.295,16.895,0.2,0.1,7.65,0.028,2,-1.4,7.55,16.875,1024.6633,15.352497,4.0314441,1.3410959,0,30.642857,6.19,2.66,0.54,8.86,0.093,4.9259259,-5.98,8.32,16.87381,1024.6552,15.230797,4.4339156,1.0960063,0,30.714286,2.9,0.19,0.19,1.57,0.027,1,-2.85,1.38,16.691667,1024.6449,14.800246,4.1089545,0.25193207,8.4285714,29.5
733186,3.615,3.295,0.12,0.21,4.28,0.015,0.57142857,-3.24,4.07,16.621429,1024.7277,15.495342,2.9294902,0.082987657,0,31.142857,16.895,0.2,0.1,7.65,0.028,2,-1.4,7.55,16.875,1024.6633,15.352497,4.0314441,1.3410959,0,30.642857,6.19,2.66,0.54,8.86,0.093,4.9259259,-5.98,8.32,16.87381,1024.6552,15.230797,4.4339156,1.0960063,0,30.714286
733193,6.895,3.615,0.1,0.21,2.91,0.021,0.47619048,-3.26,2.7,17.908333,1024.4288,15.882182,2.6949664,-0.21045596,0,31.142857,3.295,0.12,0.21,4.28,0.015,0.57142857,-3.24,4.07,16.621429,1024.7277,15.495342,2.9294902,0.082987657,0,31.142857,16.895,0.2,0.1,7.65,0.028,2,-1.4,7.55,16.875,1024.6633,15.352497,4.0314441,1.3410959,0,30.642857
733200,5.04,6.895,0.15,0.16,31.49,0.023,0.9375,-2.41,31.33,17.505952,1024.5533,16.046364,3.3107143,0.35653626,0,30.071429,3.615,0.1,0.21,2.91,0.021,0.47619048,-3.26,2.7,17.908333,1024.4288,15.882182,2.6949664,-0.21045596,0,31.142857,3.295,0.12,0.21,4.28,0.015,0.57142857,-3.24,4.07,16.621429,1024.7277,15.495342,2.9294902,0.082987657,0,31.142857
733207,2.36,5.04,0.06,0.05,0.85,0.011,1.2,-0.74,0.8,18.921429,1024.2184,16.745238,3.3702381,0.0026414315,0,29.642857,6.895,0.15,0.16,31.49,0.023,0.9375,-2.41,31.33,17.505952,1024.5533,16.046364,3.3107143,0.35653626,0,30.071429,3.615,0.1,0.21,2.91,0.021,0.47619048,-3.26,2.7,17.908333,1024.4288,15.882182,2.6949664,-0.21045596,0,31.142857
733213,1.595,2.36,0.11,0.06,0.81,0.015,1.8333333,-0.85,0.75,19.55,1024.0544,17.520833,3.0119048,-0.56223051,0,30.214286,5.04,0.06,0.05,0.85,0.011,1.2,-0.74,0.8,18.921429,1024.2184,16.745238,3.3702381,0.0026414315,0,29.642857,6.895,0.15,0.16,31.49,0.023,0.9375,-2.41,31.33,17.505952,1024.5533,16.046364,3.3107143,0.35653626,0,30.071429
733221,2.32,1.595,0.06,0.16,1.71,0.013,0.375,-2.5,1.55,19.907143,1023.9332,18.184753,2.8060455,-0.5873883,0,30.071429,2.36,0.11,0.06,0.81,0.015,1.8333333,-0.85,0.75,19.55,1024.0544,17.520833,3.0119048,-0.56223051,0,30.214286,5.04,0.06,0.05,0.85,0.011,1.2,-0.74,0.8,18.921429,1024.2184,16.745238,3.3702381,0.0026414315,0,29.642857
733228,1.06,2.32,0.16,0.19,0.67,0.013,0.84210526,-2.88,0.48,20.625,1023.7307,19.25918,2.5324172,-0.10846387,0,27.928571,1.595,0.06,0.16,1.71,0.013,0.375,-2.5,1.55,19.907143,1023.9332,18.184753,2.8060455,-0.5873883,0,30.071429,2.36,0.11,0.06,0.81,0.015,1.8333333,-0.85,0.75,19.55,1024.0544,17.520833,3.0119048,-0.56223051,0,30.214286
733235,1.81,1.06,0.12,0.13,0.84,0.008,0.92307692,-1.96,0.71,21.3,1023.5853,19.678636,2.7710145,0.12859987,0,28.571429,2.32,0.16,0.19,0.67,0.013,0.84210526,-2.88,0.48,20.625,1023.7307,19.25918,2.5324172,-0.10846387,0,27.928571,1.595,0.06,0.16,1.71,0.013,0.375,-2.5,1.55,19.907143,1023.9332,18.184753,2.8060455,-0.5873883,0,30.071429
733242,0.995,1.81,0.16,0.27,3.24,0.015,0.59259259,-4.16,2.97,18.692857,1024.182,20.104542,3.1278597,0.11334157,0,30.071429,1.06,0.12,0.13,0.84,0.008,0.92307692,-1.96,0.71,21.3,1023.5853,19.678636,2.7710145,0.12859987,0,28.571429,2.32,0.16,0.19,0.67,0.013,0.84210526,-2.88,0.48,20.625,1023.7307,19.25918,2.5324172,-0.10846387,0,27.928571
733249,2.155,0.995,0.12,0.14,1.28,0.009,0.85714286,-2.12,1.14,20.064286,1023.8519,20.361568,3.0926501,-0.35166544,0,27.857143,1.81,0.16,0.27,3.24,0.015,0.59259259,-4.16,2.97,18.692857,1024.182,20.104542,3.1278597,0.11334157,0,30.071429,1.06,0.12,0.13,0.84,0.008,0.92307692,-1.96,0.71,21.3,1023.5853,19.678636,2.7710145,0.12859987,0,28.571429
733256,2.39,2.155,0.02,0.11,0.18,0.002,0.18181818,-1.74,0.07,22.075,1023.37,20.743931,2.7883023,-0.71157358,0,27.285714,0.995,0.12,0.14,1.28,0.009,0.85714286,-2.12,1.14,20.064286,1023.8519,20.361568,3.0926501,-0.35166544,0,27.857143,1.81,0.16,0.27,3.24,0.015,0.59259259,-4.16,2.97,18.692857,1024.182,20.104542,3.1278597,0.11334157,0,30.071429
733263,1.545,2.39,0.02,0.14,0,0.009,0.14285714,-2.22,-0.14,22.507143,1023.2558,21.43869,2.6845238,-0.15848387,0,28.928571,2.155,0.02,0.11,0.18,0.002,0.18181818,-1.74,0.07,22.075,1023.37,20.743931,2.7883023,-0.71157358,0,27.285714,0.995,0.12,0.14,1.28,0.009,0.85714286,-2.12,1.14,20.064286,1023.8519,20.361568,3.0926501,-0.35166544,0,27.857143
733270,NA,1.545,0.06,0.07,0,0.014,0.85714286,-1.06,-0.07,22.75,1023.2064,21.258929,2.7678054,0.50529161,0,28.357143,2.39,0.02,0.14,0,0.009,0.14285714,-2.22,-0.14,22.507143,1023.2558,21.43869,2.6845238,-0.15848387,0,28.928571,2.155,0.02,0.11,0.18,0.002,0.18181818,-1.74,0.07,22.075,1023.37,20.743931,2.7883023,-0.71157358,0,27.285714
733176,4.995,8.27,0.64,0.42,10.06,0.057,1.5238095,-6.08,9.64,16.95,1024.6431,15.24714,4.6204322,1.4628058,0,31.857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733183,5.05,4.995,0.52,0.24,9.18,0.041,2.1666667,-3.32,8.94,16.58,1024.7446,15.443452,3.1494048,0.4982678,0,30.214286,8.27,0.64,0.42,10.06,0.057,1.5238095,-6.08,9.64,16.95,1024.6431,15.24714,4.6204322,1.4628058,0,31.857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733190,5.78,5.05,0.13,0.15,3.63,0.015,0.86666667,-2.27,3.48,17.285714,1024.5593,15.727536,2.533398,-0.29953206,0,29.857143,4.995,0.52,0.24,9.18,0.041,2.1666667,-3.32,8.94,16.58,1024.7446,15.443452,3.1494048,0.4982678,0,30.214286,8.27,0.64,0.42,10.06,0.057,1.5238095,-6.08,9.64,16.95,1024.6431,15.24714,4.6204322,1.4628058,0,31.857143
733198,8.7,5.78,0.24,0.17,3.96,0.03,1.4117647,-2.48,3.79,17.658333,1024.5148,16.020277,2.8101449,-0.15278573,0,29.214286,5.05,0.13,0.15,3.63,0.015,0.86666667,-2.27,3.48,17.285714,1024.5593,15.727536,2.533398,-0.29953206,0,29.857143,4.995,0.52,0.24,9.18,0.041,2.1666667,-3.32,8.94,16.58,1024.7446,15.443452,3.1494048,0.4982678,0,30.214286
733204,3.735,8.7,0.06,0.06,0.66,0.015,1,-0.9,0.6,18.386905,1024.3546,16.470419,3.4017469,0.27035557,0,31.214286,5.78,0.24,0.17,3.96,0.03,1.4117647,-2.48,3.79,17.658333,1024.5148,16.020277,2.8101449,-0.15278573,0,29.214286,5.05,0.13,0.15,3.63,0.015,0.86666667,-2.27,3.48,17.285714,1024.5593,15.727536,2.533398,-0.29953206,0,29.857143
733211,1.725,3.735,0.16,0.05,1.46,0.018,3.2,-0.64,1.41,19.292857,1024.1024,17.160417,3.28125,-0.43441448,0,30.214286,8.7,0.06,0.06,0.66,0.015,1,-0.9,0.6,18.386905,1024.3546,16.470419,3.4017469,0.27035557,0,31.214286,5.78,0.24,0.17,3.96,0.03,1.4117647,-2.48,3.79,17.658333,1024.5148,16.020277,2.8101449,-0.15278573,0,29.214286
733218,3.045,1.725,0.2,0.16,1.74,0.029,1.25,-2.36,1.58,19.641667,1024.0342,17.849634,2.8816408,-0.68384142,0,29.714286,3.735,0.16,0.05,1.46,0.018,3.2,-0.64,1.41,19.292857,1024.1024,17.160417,3.28125,-0.43441448,0,30.214286,8.7,0.06,0.06,0.66,0.015,1,-0.9,0.6,18.386905,1024.3546,16.470419,3.4017469,0.27035557,0,31.214286
733225,2.605,3.045,0.16,0.25,0.58,0.017,0.64,-3.84,0.33,20.6,1023.7419,18.777312,2.8003908,-0.098010425,0,29.642857,1.725,0.2,0.16,1.74,0.029,1.25,-2.36,1.58,19.641667,1024.0342,17.849634,2.8816408,-0.68384142,0,29.714286,3.735,0.16,0.05,1.46,0.018,3.2,-0.64,1.41,19.292857,1024.1024,17.160417,3.28125,-0.43441448,0,30.214286
733232,1.105,2.605,0.11,0.17,0.86,0.013,0.64705882,-2.61,0.69,20.891667,1023.6762,19.568517,2.6079193,0.15990979,0,26.642857,3.045,0.16,0.25,0.58,0.017,0.64,-3.84,0.33,20.6,1023.7419,18.777312,2.8003908,-0.098010425,0,29.642857,1.725,0.2,0.16,1.74,0.029,1.25,-2.36,1.58,19.641667,1024.0342,17.849634,2.8816408,-0.68384142,0,29.714286
733239,0.97,1.105,0.11,0.22,2.41,0.015,0.5,-3.41,2.19,19.09,1024.0998,20.063535,2.898279,0.089829564,0,29.571429,2.605,0.11,0.17,0.86,0.013,0.64705882,-2.61,0.69,20.891667,1023.6762,19.568517,2.6079193,0.15990979,0,26.642857,3.045,0.16,0.25,0.58,0.017,0.64,-3.84,0.33,20.6,1023.7419,18.777312,2.8003908,-0.098010425,0,29.642857
733246,1.015,0.97,0.15,0.23,1.72,0.024,0.65217391,-3.53,1.49,19.114286,1024.0814,20.177743,3.152148,-0.27858915,0,30,1.105,0.11,0.22,2.41,0.015,0.5,-3.41,2.19,19.09,1024.0998,20.063535,2.898279,0.089829564,0,29.571429,2.605,0.11,0.17,0.86,0.013,0.64705882,-2.61,0.69,20.891667,1023.6762,19.568517,2.6079193,0.15990979,0,26.642857
733253,1.92,1.015,0.16,0.18,1.26,0.013,0.88888889,-2.72,1.08,21.75,1023.4444,20.566848,2.8987189,-0.52796416,0,27.428571,0.97,0.15,0.23,1.72,0.024,0.65217391,-3.53,1.49,19.114286,1024.0814,20.177743,3.152148,-0.27858915,0,30,1.105,0.11,0.22,2.41,0.015,0.5,-3.41,2.19,19.09,1024.0998,20.063535,2.898279,0.089829564,0,29.571429
733260,1.495,1.92,0.17,0.07,0.37,0.004,2.4285714,-0.95,0.3,21.985714,1023.3817,21.307039,2.6946687,-0.6257161,0,28.571429,1.015,0.16,0.18,1.26,0.013,0.88888889,-2.72,1.08,21.75,1023.4444,20.566848,2.8987189,-0.52796416,0,27.428571,0.97,0.15,0.23,1.72,0.024,0.65217391,-3.53,1.49,19.114286,1024.0814,20.177743,3.152148,-0.27858915,0,30
733268,0.865,1.495,0.07,0.11,0.01,0.009,0.63636364,-1.69,-0.1,22.507143,1023.2734,21.263095,2.7169125,0.14435551,0,28.428571,1.92,0.17,0.07,0.37,0.004,2.4285714,-0.95,0.3,21.985714,1023.3817,21.307039,2.6946687,-0.6257161,0,28.571429,1.015,0.16,0.18,1.26,0.013,0.88888889,-2.72,1.08,21.75,1023.4444,20.566848,2.8987189,-0.52796416,0,27.428571
733274,NA,0.865,0.07,0.09,0.07,0.009,0.77777778,-1.37,-0.02,23.483333,1022.9961,21.289583,2.7332816,1.0409685,0,26.857143,1.495,0.07,0.11,0.01,0.009,0.63636364,-1.69,-0.1,22.507143,1023.2734,21.263095,2.7169125,0.14435551,0,28.428571,1.92,0.17,0.07,0.37,0.004,2.4285714,-0.95,0.3,21.985714,1023.3817,21.307039,2.6946687,-0.6257161,0,28.571429
733291,1.335,1.215,0.02,0.15,0.91,0.005,0.13333333,-2.38,0.76,21.064286,1023.5191,18.907298,3.1465709,1.0659924,0,26.857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733298,0.57,1.335,1.19,0.39,2.47,0.031,3.0512821,-5.05,2.08,19.441667,1024.0585,18.359291,2.9177407,0.70109855,0,27.285714,1.215,0.02,0.15,0.91,0.005,0.13333333,-2.38,0.76,21.064286,1023.5191,18.907298,3.1465709,1.0659924,0,26.857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733305,0.775,0.57,0.85,0.24,0.67,0,3.5416667,-2.99,0.43,18.375,1024.2195,18.500065,3.2076216,0.32776542,0,28.714286,1.335,1.19,0.39,2.47,0.031,3.0512821,-5.05,2.08,19.441667,1024.0585,18.359291,2.9177407,0.70109855,0,27.285714,1.215,0.02,0.15,0.91,0.005,0.13333333,-2.38,0.76,21.064286,1023.5191,18.907298,3.1465709,1.0659924,0,26.857143
733312,1.405,0.775,0.8,0.2,0.93,0.001,4,-2.4,0.73,19.325,1024.051,18.700595,3.2910714,-0.22160654,0.92857143,25.714286,0.57,0.85,0.24,0.67,0,3.5416667,-2.99,0.43,18.375,1024.2195,18.500065,3.2076216,0.32776542,0,28.714286,1.335,1.19,0.39,2.47,0.031,3.0512821,-5.05,2.08,19.441667,1024.0585,18.359291,2.9177407,0.70109855,0,27.285714
733319,1.505,1.405,1.36,0.33,3.47,0.036,4.1212121,-3.92,3.14,17.88,1024.3423,19.250751,3.018323,-0.15070058,0.92857143,24.142857,0.775,0.8,0.2,0.93,0.001,4,-2.4,0.73,19.325,1024.051,18.700595,3.2910714,-0.22160654,0.92857143,25.714286,0.57,0.85,0.24,0.67,0,3.5416667,-2.99,0.43,18.375,1024.2195,18.500065,3.2076216,0.32776542,0,28.714286
733326,1.625,1.505,0.93,0.31,1.36,0.008,3,-4.03,1.05,18.314286,1024.2493,19.170277,3.6457686,0.95228683,0,25.142857,1.405,1.36,0.33,3.47,0.036,4.1212121,-3.92,3.14,17.88,1024.3423,19.250751,3.018323,-0.15070058,0.92857143,24.142857,0.775,0.8,0.2,0.93,0.001,4,-2.4,0.73,19.325,1024.051,18.700595,3.2910714,-0.22160654,0.92857143,25.714286
733333,4.02,1.625,1.36,0.31,2.02,0.032,4.3870968,-3.6,1.71,17.816667,1024.3272,18.393931,4.7512552,1.6413552,6.7142857,26.071429,1.505,0.93,0.31,1.36,0.008,3,-4.03,1.05,18.314286,1024.2493,19.170277,3.6457686,0.95228683,0,25.142857,1.405,1.36,0.33,3.47,0.036,4.1212121,-3.92,3.14,17.88,1024.3423,19.250751,3.018323,-0.15070058,0.92857143,24.142857
733340,1.495,4.02,0.87,0.22,2.25,0.017,3.9545455,-2.65,2.03,17.6,1024.3477,17.684524,4.2386905,1.9789366,6.7142857,19.714286,1.625,1.36,0.31,2.02,0.032,4.3870968,-3.6,1.71,17.816667,1024.3272,18.393931,4.7512552,1.6413552,6.7142857,26.071429,1.505,0.93,0.31,1.36,0.008,3,-4.03,1.05,18.314286,1024.2493,19.170277,3.6457686,0.95228683,0,25.142857
733347,0.68,1.495,0.92,0.26,0.03,0.009,3.5384615,-3.24,-0.23,18.535714,1024.1582,17.371856,3.5123318,1.2952472,0,14.214286,4.02,0.87,0.22,2.25,0.017,3.9545455,-2.65,2.03,17.6,1024.3477,17.684524,4.2386905,1.9789366,6.7142857,19.714286,1.625,1.36,0.31,2.02,0.032,4.3870968,-3.6,1.71,17.816667,1024.3272,18.393931,4.7512552,1.6413552,6.7142857,26.071429
733354,1.82,0.68,3.32,0.47,2.19,0.117,7.0638298,-4.2,1.72,17.614286,1024.3619,17.403998,3.0352484,0.4449762,0,18.214286,1.495,0.92,0.26,0.03,0.009,3.5384615,-3.24,-0.23,18.535714,1024.1582,17.371856,3.5123318,1.2952472,0,14.214286,4.02,0.87,0.22,2.25,0.017,3.9545455,-2.65,2.03,17.6,1024.3477,17.684524,4.2386905,1.9789366,6.7142857,19.714286
733361,8.055,1.82,0.73,0.22,1.56,0.004,3.3181818,-2.79,1.34,16.575,1024.5458,17.175,3.1261905,1.2222271,0.71428571,19.5,0.68,3.32,0.47,2.19,0.117,7.0638298,-4.2,1.72,17.614286,1024.3619,17.403998,3.0352484,0.4449762,0,18.214286,1.495,0.92,0.26,0.03,0.009,3.5384615,-3.24,-0.23,18.535714,1024.1582,17.371856,3.5123318,1.2952472,0,14.214286
733367,5.28,8.055,1.68,0.33,2.83,0.098,5.0909091,-3.6,2.5,16.44,1024.5734,16.714752,2.7850673,0.9665419,0.71428571,18.071429,1.82,0.73,0.22,1.56,0.004,3.3181818,-2.79,1.34,16.575,1024.5458,17.175,3.1261905,1.2222271,0.71428571,19.5,0.68,3.32,0.47,2.19,0.117,7.0638298,-4.2,1.72,17.614286,1024.3619,17.403998,3.0352484,0.4449762,0,18.214286
733375,5.41,5.28,0.82,0.21,0.29,0.007,3.9047619,-2.54,0.08,16.185714,1024.6836,15.817268,2.6068476,0.60906237,0,15.571429,8.055,1.68,0.33,2.83,0.098,5.0909091,-3.6,2.5,16.44,1024.5734,16.714752,2.7850673,0.9665419,0.71428571,18.071429,1.82,0.73,0.22,1.56,0.004,3.3181818,-2.79,1.34,16.575,1024.5458,17.175,3.1261905,1.2222271,0.71428571,19.5
733382,1.37,5.41,0.93,0.31,1.06,0.025,3,-4.03,0.75,15.978571,1024.507,15.051326,3.8521374,1.3940587,17.071429,19.857143,5.28,0.82,0.21,0.29,0.007,3.9047619,-2.54,0.08,16.185714,1024.6836,15.817268,2.6068476,0.60906237,0,15.571429,8.055,1.68,0.33,2.83,0.098,5.0909091,-3.6,2.5,16.44,1024.5734,16.714752,2.7850673,0.9665419,0.71428571,18.071429
733389,0.88,1.37,1.96,0.43,1.53,0.128,4.5581395,-4.92,1.1,14.942857,1024.8229,14.691071,5.2732143,1.7953158,28.357143,26.5,5.41,0.93,0.31,1.06,0.025,3,-4.03,0.75,15.978571,1024.507,15.051326,3.8521374,1.3940587,17.071429,19.857143,5.28,0.82,0.21,0.29,0.007,3.9047619,-2.54,0.08,16.185714,1024.6836,15.817268,2.6068476,0.60906237,0,15.571429
733396,9.26,0.88,1.33,0.34,0.39,0.074,3.9117647,-4.11,0.05,14.971429,1024.8959,14.812202,4.7761905,0.76745846,14,20.714286,1.37,1.96,0.43,1.53,0.128,4.5581395,-4.92,1.1,14.942857,1024.8229,14.691071,5.2732143,1.7953158,28.357143,26.5,5.41,0.93,0.31,1.06,0.025,3,-4.03,0.75,15.978571,1024.507,15.051326,3.8521374,1.3940587,17.071429,19.857143
733403,9.715,9.26,0.86,0.3,1.66,0.043,2.8666667,-3.94,1.36,14.416667,1025.0037,14.603274,4.5196429,1.7222542,2.7142857,15.642857,0.88,1.33,0.34,0.39,0.074,3.9117647,-4.11,0.05,14.971429,1024.8959,14.812202,4.7761905,0.76745846,14,20.714286,1.37,1.96,0.43,1.53,0.128,4.5581395,-4.92,1.1,14.942857,1024.8229,14.691071,5.2732143,1.7953158,28.357143,26.5
733410,1.705,9.715,2.17,0.43,4.46,0.094,5.0465116,-4.71,4.03,13.457143,1025.2145,13.942857,4.0383929,2.2850365,0.35714286,13.928571,9.26,0.86,0.3,1.66,0.043,2.8666667,-3.94,1.36,14.416667,1025.0037,14.603274,4.5196429,1.7222542,2.7142857,15.642857,0.88,1.33,0.34,0.39,0.074,3.9117647,-4.11,0.05,14.971429,1024.8959,14.812202,4.7761905,0.76745846,14,20.714286
733417,1.9,1.705,4.94,0.62,4.43,0.404,7.9677419,-4.98,3.81,13.933333,1025.0688,13.639583,3.385119,-0.068634383,29.642857,21.357143,9.715,2.17,0.43,4.46,0.094,5.0465116,-4.71,4.03,13.457143,1025.2145,13.942857,4.0383929,2.2850365,0.35714286,13.928571,9.26,0.86,0.3,1.66,0.043,2.8666667,-3.94,1.36,14.416667,1025.0037,14.603274,4.5196429,1.7222542,2.7142857,15.642857
733424,1.235,1.9,4.07,0.55,5.41,0.184,7.4,-4.73,4.86,14.186905,1024.9827,13.899107,3.8761905,0.67577465,29.285714,22.5,1.705,4.94,0.62,4.43,0.404,7.9677419,-4.98,3.81,13.933333,1025.0688,13.639583,3.385119,-0.068634383,29.642857,21.357143,9.715,2.17,0.43,4.46,0.094,5.0465116,-4.71,4.03,13.457143,1025.2145,13.942857,4.0383929,2.2850365,0.35714286,13.928571
733431,2.42,1.235,1.55,0.38,1.02,0.104,4.0789474,-4.53,0.64,13.417857,1025.1954,13.919643,3.9241071,0.3860559,16.857143,18.5,1.9,4.07,0.55,5.41,0.184,7.4,-4.73,4.86,14.186905,1024.9827,13.899107,3.8761905,0.67577465,29.285714,22.5,1.705,4.94,0.62,4.43,0.404,7.9677419,-4.98,3.81,13.933333,1025.0688,13.639583,3.385119,-0.068634383,29.642857,21.357143
733438,7.315,2.42,1.63,0.48,2.62,0.119,3.3958333,-6.05,2.14,13.8325,1025.0858,13.384631,5.6635595,-1.3042842,31.357143,25.142857,1.235,1.55,0.38,1.02,0.104,4.0789474,-4.53,0.64,13.417857,1025.1954,13.919643,3.9241071,0.3860559,16.857143,18.5,1.9,4.07,0.55,5.41,0.184,7.4,-4.73,4.86,14.186905,1024.9827,13.899107,3.8761905,0.67577465,29.285714,22.5
733445,1.495,7.315,0.72,0.34,5.04,0.069,2.1176471,-4.72,4.7,13.717143,1025.0611,13.117964,6.1332024,0.13972989,19.785714,26.071429,2.42,1.63,0.48,2.62,0.119,3.3958333,-6.05,2.14,13.8325,1025.0858,13.384631,5.6635595,-1.3042842,31.357143,25.142857,1.235,1.55,0.38,1.02,0.104,4.0789474,-4.53,0.64,13.417857,1025.1954,13.919643,3.9241071,0.3860559,16.857143,18.5
733452,3.375,1.495,0.81,0.31,4.38,0.047,2.6129032,-4.15,4.07,14.434524,1024.9271,13.499405,3.7636905,0.98732196,9.0714286,22.571429,7.315,0.72,0.34,5.04,0.069,2.1176471,-4.72,4.7,13.717143,1025.0611,13.117964,6.1332024,0.13972989,19.785714,26.071429,2.42,1.63,0.48,2.62,0.119,3.3958333,-6.05,2.14,13.8325,1025.0858,13.384631,5.6635595,-1.3042842,31.357143,25.142857
733459,NA,3.375,1.1,0.36,5.03,0.089,3.0555556,-4.66,4.67,13.928571,1025.0641,13.7125,3.0592262,0.62614298,4.5,21.071429,1.495,0.81,0.31,4.38,0.047,2.6129032,-4.15,4.07,14.434524,1024.9271,13.499405,3.7636905,0.98732196,9.0714286,22.571429,7.315,0.72,0.34,5.04,0.069,2.1176471,-4.72,4.7,13.717143,1025.0611,13.117964,6.1332024,0.13972989,19.785714,26.071429
733295,0.74,0.72,0.07,0.22,1.63,0.01,0.31818182,-3.45,1.41,21.925,1023.3174,18.429464,3.20625,0.94490546,0,26.928571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733302,0.555,0.74,0.87,0.26,1.52,0,3.3461538,-3.29,1.26,17.75,1024.3841,18.47685,3.0632764,0.41577008,0,27.714286,0.72,0.07,0.22,1.63,0.01,0.31818182,-3.45,1.41,21.925,1023.3174,18.429464,3.20625,0.94490546,0,26.928571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733309,1.995,0.555,1.45,0.24,0.31,0,6.0416667,-2.39,0.07,19.135714,1024.0766,18.527148,3.240955,0.077886523,0.92857143,28.071429,0.74,0.87,0.26,1.52,0,3.3461538,-3.29,1.26,17.75,1024.3841,18.47685,3.0632764,0.41577008,0,27.714286,0.72,0.07,0.22,1.63,0.01,0.31818182,-3.45,1.41,21.925,1023.3174,18.429464,3.20625,0.94490546,0,26.928571
